samplingID;date;station;sample;number of shrimp;length
265;29/05/2000;4;3;1;13
265;29/05/2000;4;3;1;14
265;29/05/2000;4;4;1;9
265;29/05/2000;4;4;1;12
265;29/05/2000;5;1;1;10
265;29/05/2000;5;1;1;14
265;29/05/2000;5;1;1;22
265;29/05/2000;5;1;1;15
265;29/05/2000;5;1;1;9
265;29/05/2000;5;1;2;11
265;29/05/2000;5;1;1;17
265;29/05/2000;5;2;1;13
265;29/05/2000;5;2;1;20
265;29/05/2000;5;2;1;6
265;29/05/2000;5;3;1;22
265;29/05/2000;5;3;1;7
265;29/05/2000;5;3;1;12
265;29/05/2000;5;3;1;14
265;29/05/2000;5;3;1;28
265;29/05/2000;5;3;1;46
265;29/05/2000;5;3;1;15
265;29/05/2000;5;4;1;6
265;29/05/2000;5;4;2;10
265;29/05/2000;5;4;1;13
265;29/05/2000;5;4;2;15
265;29/05/2000;5;4;1;14
266;09/06/2000;1;1;1;18
266;09/06/2000;1;1;1;14
266;09/06/2000;1;1;1;11
266;09/06/2000;1;1;3;10
266;09/06/2000;1;1;5;9
266;09/06/2000;1;1;4;8
266;09/06/2000;1;2;1;13
266;09/06/2000;1;2;1;9
266;09/06/2000;1;2;2;18
266;09/06/2000;1;2;2;14
266;09/06/2000;1;2;1;12
266;09/06/2000;1;2;1;10
266;09/06/2000;1;2;1;8
266;09/06/2000;1;2;2;11
266;09/06/2000;1;2;2;15
266;09/06/2000;1;3;2;12
266;09/06/2000;1;3;2;9
266;09/06/2000;1;3;3;11
266;09/06/2000;1;3;1;8
266;09/06/2000;1;4;1;9
266;09/06/2000;1;4;1;8
266;09/06/2000;1;4;1;11
266;09/06/2000;1;4;2;10
266;09/06/2000;1;4;1;6
266;09/06/2000;1;4;1;14
266;09/06/2000;1;4;1;15
266;09/06/2000;1;4;1;22
266;09/06/2000;2;1;1;12
266;09/06/2000;2;1;5;11
266;09/06/2000;2;1;11;10
266;09/06/2000;2;1;7;9
266;09/06/2000;2;1;8;8
266;09/06/2000;2;1;6;7
266;09/06/2000;2;1;4;13
266;09/06/2000;2;2;5;8
266;09/06/2000;2;2;1;15
266;09/06/2000;2;2;1;12
266;09/06/2000;2;2;2;11
266;09/06/2000;2;2;8;9
266;09/06/2000;2;2;2;7
266;09/06/2000;2;2;2;6
266;09/06/2000;2;2;2;5
266;09/06/2000;2;2;11;10
266;09/06/2000;2;3;9;10
266;09/06/2000;2;3;11;9
266;09/06/2000;2;3;1;13
266;09/06/2000;2;3;1;16
266;09/06/2000;2;3;1;14
266;09/06/2000;2;3;2;12
266;09/06/2000;2;3;6;11
266;09/06/2000;2;3;2;15
266;09/06/2000;2;3;11;8
266;09/06/2000;2;3;2;7
266;09/06/2000;2;3;1;6
266;09/06/2000;2;4;4;12
266;09/06/2000;2;4;3;13
266;09/06/2000;2;4;1;16
266;09/06/2000;2;4;4;11
266;09/06/2000;2;4;1;18
266;09/06/2000;2;4;13;10
266;09/06/2000;2;4;11;9
266;09/06/2000;2;4;7;8
266;09/06/2000;2;4;3;7
266;09/06/2000;2;4;4;6
266;09/06/2000;3;1;2;7
266;09/06/2000;3;1;1;10
266;09/06/2000;3;1;4;8
266;09/06/2000;3;1;2;11
266;09/06/2000;3;1;1;12
266;09/06/2000;3;1;1;19
266;09/06/2000;3;1;1;16
266;09/06/2000;3;1;3;13
266;09/06/2000;3;2;2;13
266;09/06/2000;3;2;1;12
266;09/06/2000;3;2;1;11
266;09/06/2000;3;3;1;16
266;09/06/2000;3;3;1;21
266;09/06/2000;3;3;1;14
266;09/06/2000;3;3;2;13
266;09/06/2000;3;3;2;10
266;09/06/2000;3;4;2;17
266;09/06/2000;3;4;2;16
266;09/06/2000;3;4;1;15
266;09/06/2000;3;4;2;14
266;09/06/2000;3;4;1;10
266;09/06/2000;3;4;1;9
266;09/06/2000;3;4;1;7
267;14/06/2000;4;1;1;18
267;14/06/2000;4;1;1;31
267;14/06/2000;4;1;1;7
267;14/06/2000;4;1;3;9
267;14/06/2000;4;1;1;10
267;14/06/2000;4;1;1;6
267;14/06/2000;4;2;1;6
267;14/06/2000;4;2;1;7
267;14/06/2000;4;2;1;8
267;14/06/2000;4;3;1;19
267;14/06/2000;4;3;1;13
267;14/06/2000;4;3;1;11
267;14/06/2000;4;3;1;6
267;14/06/2000;4;3;1;7
267;14/06/2000;4;3;1;8
267;14/06/2000;4;4;1;5
267;14/06/2000;4;4;1;8
267;14/06/2000;4;4;1;11
267;14/06/2000;5;1;1;11
267;14/06/2000;5;1;1;14
267;14/06/2000;5;2;1;10
267;14/06/2000;5;2;1;14
267;14/06/2000;5;2;1;23
267;14/06/2000;5;3;1;26
268;29/06/2000;1;1;1;18
268;29/06/2000;1;1;1;16
268;29/06/2000;1;1;1;17
268;29/06/2000;1;2;1;20
268;29/06/2000;1;2;1;11
268;29/06/2000;1;2;3;12
268;29/06/2000;1;2;1;13
268;29/06/2000;1;3;1;6
268;29/06/2000;1;3;1;10
268;29/06/2000;1;3;2;11
268;29/06/2000;1;3;1;17
268;29/06/2000;1;3;1;18
268;29/06/2000;1;4;2;10
268;29/06/2000;1;4;1;13
268;29/06/2000;2;1;1;7
268;29/06/2000;2;1;1;16
268;29/06/2000;2;1;1;15
268;29/06/2000;2;1;1;9
268;29/06/2000;2;2;1;18
268;29/06/2000;2;2;1;16
268;29/06/2000;2;2;1;10
268;29/06/2000;2;2;1;9
268;29/06/2000;2;2;1;6
268;29/06/2000;2;3;1;17
268;29/06/2000;2;3;1;9
268;29/06/2000;2;3;1;13
268;29/06/2000;2;3;1;11
268;29/06/2000;2;3;1;10
268;29/06/2000;2;4;1;18
268;29/06/2000;2;4;1;12
268;29/06/2000;2;4;1;10
268;29/06/2000;2;4;1;20
268;29/06/2000;2;4;1;8
268;29/06/2000;3;1;1;18
268;29/06/2000;3;1;1;10
268;29/06/2000;3;1;1;14
268;29/06/2000;3;1;1;12
268;29/06/2000;3;1;1;16
268;29/06/2000;3;1;1;8
268;29/06/2000;3;1;1;6
268;29/06/2000;3;1;1;5
268;29/06/2000;3;2;1;13
268;29/06/2000;3;2;1;15
268;29/06/2000;3;2;2;16
268;29/06/2000;3;2;1;17
268;29/06/2000;3;2;1;18
268;29/06/2000;3;3;2;10
268;29/06/2000;3;3;2;8
268;29/06/2000;3;3;1;11
268;29/06/2000;3;3;1;5
268;29/06/2000;3;4;3;11
268;29/06/2000;3;4;2;12
268;29/06/2000;3;4;3;15
268;29/06/2000;3;4;1;17
268;29/06/2000;3;4;2;19
269;03/07/2000;4;1;1;16
269;03/07/2000;4;1;3;6
269;03/07/2000;4;1;1;29
269;03/07/2000;4;1;4;5
269;03/07/2000;4;1;1;7
269;03/07/2000;4;1;1;11
269;03/07/2000;4;1;1;12
269;03/07/2000;4;1;1;14
269;03/07/2000;4;1;1;18
269;03/07/2000;4;2;2;6
269;03/07/2000;4;2;1;9
269;03/07/2000;4;2;1;14
269;03/07/2000;4;2;1;15
269;03/07/2000;4;2;1;23
269;03/07/2000;4;2;1;33
269;03/07/2000;4;2;1;5
269;03/07/2000;4;3;2;15
269;03/07/2000;4;3;1;18
269;03/07/2000;4;3;1;21
269;03/07/2000;4;3;1;10
269;03/07/2000;4;3;3;6
269;03/07/2000;4;3;3;5
269;03/07/2000;4;4;1;11
269;03/07/2000;4;4;1;9
269;03/07/2000;4;4;1;10
269;03/07/2000;4;4;1;12
269;03/07/2000;4;4;2;16
269;03/07/2000;4;4;1;17
269;03/07/2000;4;4;1;19
269;03/07/2000;5;1;1;21
269;03/07/2000;5;1;1;5
269;03/07/2000;5;2;1;13
269;03/07/2000;5;3;1;6
270;26/07/2000;4;1;1;7
270;26/07/2000;4;1;1;19
270;26/07/2000;4;1;1;8
270;26/07/2000;4;2;1;12
270;26/07/2000;4;2;1;13
270;26/07/2000;5;1;1;6
270;26/07/2000;5;1;1;18
270;26/07/2000;5;2;1;23
270;26/07/2000;5;2;1;10
270;26/07/2000;5;2;1;5
270;26/07/2000;5;2;3;6
270;26/07/2000;5;2;1;7
270;26/07/2000;5;2;1;8
270;26/07/2000;5;3;1;6
270;26/07/2000;5;3;1;8
270;26/07/2000;5;3;1;9
270;26/07/2000;5;3;2;20
270;26/07/2000;5;3;1;24
270;26/07/2000;5;3;1;5
270;26/07/2000;5;4;1;24
270;26/07/2000;5;4;1;12
270;26/07/2000;5;4;2;16
270;26/07/2000;5;4;1;22
270;26/07/2000;5;4;1;20
271;27/07/2000;1;1;1;7
271;27/07/2000;1;1;1;12
271;27/07/2000;1;2;1;12
271;27/07/2000;1;2;1;11
271;27/07/2000;1;2;1;15
271;27/07/2000;1;2;1;17
271;27/07/2000;1;3;2;6
271;27/07/2000;1;3;1;7
271;27/07/2000;1;3;2;12
271;27/07/2000;1;3;2;13
271;27/07/2000;1;3;2;11
271;27/07/2000;1;4;1;8
271;27/07/2000;1;4;2;10
271;27/07/2000;1;4;1;11
271;27/07/2000;2;1;1;15
271;27/07/2000;2;1;2;14
271;27/07/2000;2;1;1;12
271;27/07/2000;2;1;1;11
271;27/07/2000;2;1;1;10
271;27/07/2000;2;1;3;9
271;27/07/2000;2;2;1;12
271;27/07/2000;2;2;1;9
271;27/07/2000;2;3;1;8
271;27/07/2000;2;3;1;10
271;27/07/2000;2;3;4;11
271;27/07/2000;2;4;2;10
271;27/07/2000;2;4;4;12
271;27/07/2000;2;4;2;15
271;27/07/2000;3;1;1;17
271;27/07/2000;3;1;1;25
271;27/07/2000;3;2;1;15
271;27/07/2000;3;2;1;21
271;27/07/2000;3;2;1;14
271;27/07/2000;3;2;1;18
271;27/07/2000;3;2;1;10
272;06/04/2001;4;1;1;21
272;06/04/2001;4;1;1;11
272;06/04/2001;4;2;1;37
272;06/04/2001;4;2;1;8
272;06/04/2001;4;3;1;9
272;06/04/2001;4;4;1;9
272;06/04/2001;5;1;1;43
272;06/04/2001;5;1;2;10
272;06/04/2001;5;1;3;9
272;06/04/2001;5;1;2;8
272;06/04/2001;5;1;1;20
272;06/04/2001;5;2;1;8
272;06/04/2001;5;2;1;10
272;06/04/2001;5;3;1;7
272;06/04/2001;5;3;1;10
272;06/04/2001;5;3;2;11
272;06/04/2001;5;3;1;32
272;06/04/2001;5;3;1;9
272;06/04/2001;5;4;1;10
272;06/04/2001;5;4;1;9
272;06/04/2001;5;4;2;8
273;25/04/2001;4;1;1;8
273;25/04/2001;4;1;1;7
273;25/04/2001;4;1;1;6
273;25/04/2001;4;1;1;12
273;25/04/2001;4;1;1;10
273;25/04/2001;4;1;1;14
273;25/04/2001;4;1;2;9
273;25/04/2001;4;2;1;8
273;25/04/2001;4;2;2;11
273;25/04/2001;4;2;1;12
273;25/04/2001;4;2;2;13
273;25/04/2001;4;3;2;11
273;25/04/2001;4;3;1;6
273;25/04/2001;4;3;1;7
273;25/04/2001;4;3;2;8
273;25/04/2001;4;3;2;9
273;25/04/2001;4;3;1;10
273;25/04/2001;4;3;2;13
273;25/04/2001;4;4;2;12
273;25/04/2001;4;4;2;11
273;25/04/2001;4;4;2;10
273;25/04/2001;4;4;4;9
273;25/04/2001;4;4;1;8
273;25/04/2001;4;4;2;7
273;25/04/2001;5;1;5;8
273;25/04/2001;5;1;2;7
273;25/04/2001;5;1;1;14
273;25/04/2001;5;1;1;13
273;25/04/2001;5;1;3;12
273;25/04/2001;5;1;3;11
273;25/04/2001;5;1;1;9
273;25/04/2001;5;1;1;10
273;25/04/2001;5;2;1;6
273;25/04/2001;5;2;3;10
273;25/04/2001;5;2;1;11
273;25/04/2001;5;2;1;13
273;25/04/2001;5;2;2;9
273;25/04/2001;5;3;2;6
273;25/04/2001;5;3;2;8
273;25/04/2001;5;3;1;25
273;25/04/2001;5;3;1;13
273;25/04/2001;5;3;2;9
273;25/04/2001;5;3;2;11
273;25/04/2001;5;4;2;11
273;25/04/2001;5;4;2;13
273;25/04/2001;5;4;2;9
273;25/04/2001;5;4;4;8
273;25/04/2001;5;4;2;7
273;25/04/2001;5;4;1;6
274;26/04/2001;1;1;1;12
274;26/04/2001;1;1;1;11
274;26/04/2001;1;1;1;13
274;26/04/2001;1;1;1;9
274;26/04/2001;1;2;1;6
274;26/04/2001;1;2;1;7
274;26/04/2001;1;2;2;8
274;26/04/2001;1;2;2;9
274;26/04/2001;1;2;1;11
274;26/04/2001;1;2;1;13
274;26/04/2001;1;3;1;9
274;26/04/2001;1;3;1;12
274;26/04/2001;1;3;2;11
274;26/04/2001;1;4;1;10
274;26/04/2001;1;4;1;11
274;26/04/2001;2;1;1;5
274;26/04/2001;2;1;2;6
274;26/04/2001;2;1;2;8
274;26/04/2001;2;1;1;9
274;26/04/2001;2;1;1;14
274;26/04/2001;2;2;2;8
274;26/04/2001;2;2;2;9
274;26/04/2001;2;3;3;9
274;26/04/2001;2;3;1;10
274;26/04/2001;2;4;1;10
274;26/04/2001;2;4;1;11
274;26/04/2001;2;4;1;12
274;26/04/2001;2;4;1;9
274;26/04/2001;3;1;1;5
274;26/04/2001;3;1;1;6
274;26/04/2001;3;1;3;8
274;26/04/2001;3;1;2;9
274;26/04/2001;3;1;1;10
274;26/04/2001;3;1;1;12
274;26/04/2001;3;2;1;10
274;26/04/2001;3;2;1;7
274;26/04/2001;3;2;1;8
274;26/04/2001;3;3;1;7
274;26/04/2001;3;3;4;8
274;26/04/2001;3;3;1;6
274;26/04/2001;3;3;1;13
274;26/04/2001;3;3;1;12
274;26/04/2001;3;4;1;7
274;26/04/2001;3;4;1;9
274;26/04/2001;3;4;1;11
275;07/05/2001;4;1;3;10
275;07/05/2001;4;1;1;8
275;07/05/2001;4;1;1;7
275;07/05/2001;4;1;1;11
275;07/05/2001;4;2;3;7
275;07/05/2001;4;2;2;6
275;07/05/2001;4;2;1;8
275;07/05/2001;4;2;2;10
275;07/05/2001;4;2;1;11
275;07/05/2001;4;2;1;17
275;07/05/2001;4;3;1;7
275;07/05/2001;4;3;1;8
275;07/05/2001;4;3;2;9
275;07/05/2001;4;3;1;14
275;07/05/2001;4;3;1;11
275;07/05/2001;4;3;1;10
275;07/05/2001;4;4;1;8
275;07/05/2001;4;4;3;11
275;07/05/2001;4;4;2;9
275;07/05/2001;4;4;1;7
275;07/05/2001;4;4;1;6
275;07/05/2001;5;1;1;14
275;07/05/2001;5;1;1;10
275;07/05/2001;5;1;2;9
275;07/05/2001;5;1;1;11
275;07/05/2001;5;1;1;8
275;07/05/2001;5;1;3;7
275;07/05/2001;5;1;1;6
275;07/05/2001;5;2;2;10
275;07/05/2001;5;2;1;9
275;07/05/2001;5;2;3;8
275;07/05/2001;5;2;4;7
275;07/05/2001;5;2;2;6
275;07/05/2001;5;2;1;11
275;07/05/2001;5;2;1;12
275;07/05/2001;5;3;2;7
275;07/05/2001;5;3;2;11
275;07/05/2001;5;3;2;12
275;07/05/2001;5;3;1;14
275;07/05/2001;5;4;1;8
275;07/05/2001;5;4;1;7
275;07/05/2001;5;4;2;9
275;07/05/2001;5;4;2;10
275;07/05/2001;5;4;1;11
276;09/05/2001;1;1;2;13
276;09/05/2001;1;1;1;12
276;09/05/2001;1;1;1;14
276;09/05/2001;1;1;1;6
276;09/05/2001;1;2;1;7
276;09/05/2001;1;2;1;13
276;09/05/2001;1;3;1;9
276;09/05/2001;1;3;1;13
276;09/05/2001;1;3;1;14
276;09/05/2001;1;3;1;17
276;09/05/2001;1;3;1;10
276;09/05/2001;1;4;2;17
276;09/05/2001;1;4;1;19
276;09/05/2001;1;4;1;14
276;09/05/2001;1;4;2;13
276;09/05/2001;1;4;1;8
276;09/05/2001;1;4;1;10
276;09/05/2001;1;4;3;12
276;09/05/2001;1;4;1;11
276;09/05/2001;2;1;1;16
276;09/05/2001;2;2;1;14
276;09/05/2001;2;3;1;9
276;09/05/2001;3;1;1;15
276;09/05/2001;3;1;1;10
276;09/05/2001;3;2;1;5
276;09/05/2001;3;2;1;17
276;09/05/2001;3;3;1;9
276;09/05/2001;3;3;1;6
276;09/05/2001;3;3;2;8
276;09/05/2001;3;3;1;19
276;09/05/2001;3;3;1;7
277;18/05/2001;1;1;1;12
277;18/05/2001;1;2;2;11
277;18/05/2001;1;2;1;13
277;18/05/2001;1;2;1;15
277;18/05/2001;1;2;1;16
277;18/05/2001;1;2;1;17
277;18/05/2001;1;3;1;14
277;18/05/2001;1;3;1;13
277;18/05/2001;1;4;3;13
277;18/05/2001;1;4;2;12
277;18/05/2001;2;2;1;13
277;18/05/2001;2;2;1;12
277;18/05/2001;2;2;2;11
277;18/05/2001;2;2;1;9
277;18/05/2001;2;3;1;10
277;18/05/2001;2;4;1;7
277;18/05/2001;2;4;2;10
277;18/05/2001;2;4;1;11
277;18/05/2001;2;4;1;13
277;18/05/2001;2;4;1;12
277;18/05/2001;3;2;1;9
277;18/05/2001;3;2;1;10
278;22/05/2001;4;1;1;8
278;22/05/2001;4;1;2;9
278;22/05/2001;4;1;3;10
278;22/05/2001;4;1;1;11
278;22/05/2001;4;1;1;15
278;22/05/2001;4;1;1;16
278;22/05/2001;4;1;1;17
278;22/05/2001;4;1;1;18
278;22/05/2001;4;1;1;20
278;22/05/2001;4;1;1;21
278;22/05/2001;4;2;1;15
278;22/05/2001;4;2;1;10
278;22/05/2001;4;2;2;11
278;22/05/2001;4;2;1;9
278;22/05/2001;4;2;2;7
278;22/05/2001;4;2;1;14
278;22/05/2001;4;3;1;20
278;22/05/2001;4;3;1;16
278;22/05/2001;4;3;1;12
278;22/05/2001;4;3;1;13
278;22/05/2001;4;3;1;14
278;22/05/2001;4;3;1;18
278;22/05/2001;4;4;1;11
278;22/05/2001;4;4;1;12
278;22/05/2001;4;4;1;17
278;22/05/2001;4;4;1;15
278;22/05/2001;5;1;2;19
278;22/05/2001;5;1;1;14
278;22/05/2001;5;1;1;17
278;22/05/2001;5;1;2;18
278;22/05/2001;5;1;1;16
278;22/05/2001;5;1;1;15
278;22/05/2001;5;1;1;13
278;22/05/2001;5;1;1;12
278;22/05/2001;5;1;2;10
278;22/05/2001;5;2;1;12
278;22/05/2001;5;2;2;14
278;22/05/2001;5;2;2;15
278;22/05/2001;5;2;1;16
278;22/05/2001;5;2;4;10
278;22/05/2001;5;3;1;16
278;22/05/2001;5;3;4;9
278;22/05/2001;5;3;1;10
278;22/05/2001;5;3;6;11
278;22/05/2001;5;3;3;12
278;22/05/2001;5;3;1;13
278;22/05/2001;5;3;1;15
278;22/05/2001;5;3;2;17
278;22/05/2001;5;3;2;18
278;22/05/2001;5;3;1;14
278;22/05/2001;5;4;1;13
278;22/05/2001;5;4;2;10
278;22/05/2001;5;4;2;11
278;22/05/2001;5;4;1;12
278;22/05/2001;5;4;2;14
278;22/05/2001;5;4;2;16
278;22/05/2001;5;4;1;20
278;22/05/2001;5;4;2;15
279;06/06/2001;1;3;2;18
279;06/06/2001;1;4;1;15
279;06/06/2001;1;4;1;10
279;06/06/2001;1;4;1;19
279;06/06/2001;1;4;1;24
279;06/06/2001;2;2;1;9
279;06/06/2001;2;4;1;25
279;06/06/2001;3;1;1;10
279;06/06/2001;3;1;1;14
279;06/06/2001;3;1;1;20
279;06/06/2001;3;1;1;12
279;06/06/2001;3;1;1;16
279;06/06/2001;3;1;1;19
279;06/06/2001;3;2;1;24
279;06/06/2001;3;2;1;25
279;06/06/2001;3;2;2;13
279;06/06/2001;3;3;1;12
279;06/06/2001;3;3;1;8
279;06/06/2001;3;3;1;14
279;06/06/2001;3;3;1;20
279;06/06/2001;3;4;1;24
279;06/06/2001;3;4;1;8
279;06/06/2001;3;4;1;15
279;06/06/2001;3;4;1;14
280;11/06/2001;4;1;1;25
280;11/06/2001;4;1;1;15
280;11/06/2001;4;1;1;7
280;11/06/2001;4;1;1;14
280;11/06/2001;4;1;3;16
280;11/06/2001;4;1;1;12
280;11/06/2001;4;2;1;19
280;11/06/2001;4;2;1;15
280;11/06/2001;4;3;1;12
280;11/06/2001;4;3;2;14
280;11/06/2001;4;3;1;16
280;11/06/2001;4;3;1;15
280;11/06/2001;4;4;3;17
280;11/06/2001;4;4;1;27
280;11/06/2001;4;4;1;15
280;11/06/2001;4;4;1;14
280;11/06/2001;5;1;1;19
280;11/06/2001;5;1;1;17
280;11/06/2001;5;1;1;13
280;11/06/2001;5;2;1;14
280;11/06/2001;5;2;1;19
280;11/06/2001;5;2;1;23
280;11/06/2001;5;3;1;9
280;11/06/2001;5;3;1;6
280;11/06/2001;5;3;1;12
280;11/06/2001;5;3;1;15
280;11/06/2001;5;3;1;16
280;11/06/2001;5;3;2;20
280;11/06/2001;5;4;1;17
280;11/06/2001;5;4;1;8
280;11/06/2001;5;4;1;20
281;19/06/2001;4;1;1;9
281;19/06/2001;4;1;1;6
281;19/06/2001;4;1;1;13
281;19/06/2001;4;1;1;14
281;19/06/2001;4;1;1;18
281;19/06/2001;4;1;1;19
281;19/06/2001;4;1;1;23
281;19/06/2001;4;1;1;24
281;19/06/2001;4;2;1;9
281;19/06/2001;4;2;1;35
281;19/06/2001;4;2;1;20
281;19/06/2001;4;2;1;19
281;19/06/2001;4;2;1;17
281;19/06/2001;4;2;1;13
281;19/06/2001;4;2;1;12
281;19/06/2001;4;4;1;26
281;19/06/2001;4;4;1;17
281;19/06/2001;4;4;2;14
281;19/06/2001;4;4;1;19
281;19/06/2001;4;4;1;11
281;19/06/2001;4;4;1;9
281;19/06/2001;4;4;1;10
281;19/06/2001;5;1;1;8
281;19/06/2001;5;1;1;9
281;19/06/2001;5;1;1;16
281;19/06/2001;5;2;1;17
281;19/06/2001;5;2;1;12
281;19/06/2001;5;2;1;18
281;19/06/2001;5;3;1;9
281;19/06/2001;5;3;1;11
281;19/06/2001;5;3;1;16
281;19/06/2001;5;3;1;20
281;19/06/2001;5;4;2;26
281;19/06/2001;5;4;1;9
281;19/06/2001;5;4;1;16
281;19/06/2001;5;4;1;12
282;19/06/2001;1;1;1;9
282;19/06/2001;1;2;1;16
282;19/06/2001;2;1;1;12
282;19/06/2001;2;2;1;12
282;19/06/2001;2;2;1;8
282;19/06/2001;2;3;1;13
282;19/06/2001;2;3;2;20
282;19/06/2001;2;3;2;25
282;19/06/2001;2;3;1;12
282;19/06/2001;3;1;1;14
282;19/06/2001;3;1;1;7
282;19/06/2001;3;1;1;9
282;19/06/2001;3;2;1;5
282;19/06/2001;3;2;1;12
282;19/06/2001;3;2;1;15
282;19/06/2001;3;2;1;18
282;19/06/2001;3;3;1;19
282;19/06/2001;3;3;1;14
282;19/06/2001;3;4;1;8
282;19/06/2001;3;4;1;11
283;29/06/2001;4;1;1;10
283;29/06/2001;4;1;1;19
283;29/06/2001;4;1;1;6
283;29/06/2001;4;2;1;15
283;29/06/2001;4;2;1;7
283;29/06/2001;4;2;2;9
283;29/06/2001;4;2;1;14
283;29/06/2001;4;2;2;16
283;29/06/2001;4;2;2;10
283;29/06/2001;4;2;1;21
283;29/06/2001;4;3;1;12
283;29/06/2001;4;3;1;19
283;29/06/2001;4;3;1;15
283;29/06/2001;4;3;1;13
283;29/06/2001;4;3;1;10
283;29/06/2001;4;3;1;9
283;29/06/2001;4;3;1;8
283;29/06/2001;4;3;1;7
283;29/06/2001;4;4;2;13
283;29/06/2001;4;4;1;14
283;29/06/2001;4;4;1;12
283;29/06/2001;4;4;1;9
283;29/06/2001;4;4;3;8
283;29/06/2001;5;1;1;5
283;29/06/2001;5;1;1;8
283;29/06/2001;5;1;1;9
283;29/06/2001;5;1;1;12
283;29/06/2001;5;1;1;21
283;29/06/2001;5;2;1;18
283;29/06/2001;5;2;1;5
283;29/06/2001;5;2;1;8
283;29/06/2001;5;2;1;15
283;29/06/2001;5;2;1;19
283;29/06/2001;5;2;1;23
283;29/06/2001;5;2;4;13
283;29/06/2001;5;3;1;9
283;29/06/2001;5;3;1;10
283;29/06/2001;5;4;1;12
283;29/06/2001;5;4;1;18
283;29/06/2001;5;4;1;11
284;03/07/2001;1;4;1;15
284;03/07/2001;2;1;1;19
284;03/07/2001;2;1;1;13
284;03/07/2001;2;3;1;10
284;03/07/2001;3;1;1;9
284;03/07/2001;3;1;1;15
284;03/07/2001;3;1;1;6
284;03/07/2001;3;2;1;7
284;03/07/2001;3;2;1;8
284;03/07/2001;3;3;3;9
284;03/07/2001;3;3;4;7
285;17/07/2001;4;1;1;15
285;17/07/2001;4;1;1;14
285;17/07/2001;4;1;1;11
285;17/07/2001;4;2;1;45
285;17/07/2001;4;2;1;12
285;17/07/2001;4;2;1;11
285;17/07/2001;4;2;1;10
285;17/07/2001;4;3;1;11
285;17/07/2001;4;3;1;12
285;17/07/2001;4;3;2;9
285;17/07/2001;4;3;1;8
285;17/07/2001;4;4;1;15
285;17/07/2001;4;4;1;14
285;17/07/2001;4;4;1;12
285;17/07/2001;4;4;1;9
285;17/07/2001;4;4;1;7
285;17/07/2001;5;1;2;17
285;17/07/2001;5;1;2;18
285;17/07/2001;5;2;2;8
285;17/07/2001;5;2;1;11
285;17/07/2001;5;2;1;13
285;17/07/2001;5;2;1;12
285;17/07/2001;5;3;1;7
285;17/07/2001;5;3;1;10
285;17/07/2001;5;3;1;11
285;17/07/2001;5;4;1;10
285;17/07/2001;5;4;1;11
286;18/07/2001;1;2;1;13
286;18/07/2001;1;2;1;16
286;18/07/2001;1;3;1;11
286;18/07/2001;1;3;1;14
286;18/07/2001;1;3;1;15
286;18/07/2001;1;3;1;16
286;18/07/2001;1;4;1;8
286;18/07/2001;1;4;1;6
286;18/07/2001;2;1;1;11
286;18/07/2001;2;1;1;12
286;18/07/2001;2;1;1;7
286;18/07/2001;2;2;1;6
286;18/07/2001;2;3;1;12
286;18/07/2001;2;3;1;13
286;18/07/2001;2;4;1;9
286;18/07/2001;2;4;1;21
286;18/07/2001;2;4;1;15
286;18/07/2001;2;4;1;8
286;18/07/2001;3;1;1;7
286;18/07/2001;3;1;2;8
286;18/07/2001;3;1;1;9
286;18/07/2001;3;1;1;12
286;18/07/2001;3;2;1;10
286;18/07/2001;3;2;3;6
286;18/07/2001;3;2;3;7
286;18/07/2001;3;2;1;9
286;18/07/2001;3;2;1;11
286;18/07/2001;3;2;1;17
286;18/07/2001;3;2;1;8
286;18/07/2001;3;3;1;6
286;18/07/2001;3;3;3;7
286;18/07/2001;3;4;1;7
286;18/07/2001;3;4;1;6
287;01/08/2001;4;1;1;12
287;01/08/2001;4;1;1;13
287;01/08/2001;4;1;1;18
287;01/08/2001;4;1;1;10
287;01/08/2001;4;2;1;8
287;01/08/2001;4;2;1;12
287;01/08/2001;4;3;1;11
287;01/08/2001;4;3;1;5
287;01/08/2001;4;3;1;7
287;01/08/2001;5;1;1;11
287;01/08/2001;5;2;1;18
287;01/08/2001;5;2;1;30
287;01/08/2001;5;2;1;17
287;01/08/2001;5;2;1;12
287;01/08/2001;5;2;1;9
287;01/08/2001;5;4;1;8
288;07/08/2001;1;1;1;12
288;07/08/2001;1;1;1;14
288;07/08/2001;1;2;1;9
288;07/08/2001;1;2;1;12
288;07/08/2001;1;2;1;13
288;07/08/2001;1;2;1;14
288;07/08/2001;1;3;1;8
288;07/08/2001;1;3;1;9
288;07/08/2001;1;3;1;16
288;07/08/2001;1;4;1;16
288;07/08/2001;1;4;1;8
288;07/08/2001;1;4;1;14
288;07/08/2001;1;4;1;13
288;07/08/2001;2;1;2;7
288;07/08/2001;2;1;1;19
288;07/08/2001;2;1;1;10
288;07/08/2001;2;1;1;15
288;07/08/2001;2;1;1;14
288;07/08/2001;2;1;3;13
288;07/08/2001;2;1;1;11
288;07/08/2001;2;2;1;14
288;07/08/2001;2;2;1;13
288;07/08/2001;2;2;1;12
288;07/08/2001;2;2;1;9
288;07/08/2001;2;2;1;6
288;07/08/2001;2;2;1;8
288;07/08/2001;2;3;2;17
288;07/08/2001;2;3;1;18
288;07/08/2001;2;3;1;15
288;07/08/2001;2;3;1;10
